what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269936962375
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269936962468
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269936963312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269936964390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937268093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937268734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937385687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937386125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937835937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937836125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937836234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937836687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937846109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937846750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937847484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937848000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937849859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937850562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937864250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937866265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937992968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269937993718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269938086265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269938087015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269938557093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269938557593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269938756578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269938756906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269948476500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269948476703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269948868968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269948869531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269949019953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269949020171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269949147531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269949147937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953284687
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269953287234
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269953287234
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269953288843
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269953288843
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1269953291453
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1269953291578
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269953291578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953294156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953309671
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269953310250
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269953310312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953340562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953482015
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953482171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953507203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953507656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953508296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953508640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953510453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953511296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953803890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269953804203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269954393234
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269954394140
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1269954394843
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1270003380640
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1270003380640
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1270003380640
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1270003380640
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1270003380640
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1270003380640
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1270003380640
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1270003380640
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1270003380640
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1270003380640
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1270003380640
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1270003380640
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1270003380640
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1270003380640
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1270003380640
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1270003380640
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1270003380640
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1270003380640
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1270003380640
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1270003380640
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1270003380671
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1270003380687
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1270003380687
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1270003380687
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1270003380687
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1270003380687
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1270003380687
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1270003380687
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1270003380687
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1270003380687
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1270003380687
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1270003380687
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1270003380687
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1270003380687
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1270003380687
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1270003380703
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1270003380703
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1270003380703
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1270003380703
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1270003380703
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1270003380703
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1270003380703
started,bundle,org.eclipse.equinox.security.ui,1.0.100.v20090520-1800,"org.eclipse.equinox.security.ui",1270003380703
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1270003380703
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1270003380703
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1270003380750
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1270003380750
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1270003380750
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1270003380750
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1270003380750
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1270003380828
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1270003380828
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1270003380828
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1270003380828
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1270003380828
